figi,direction,price,quantity,time
BBG0013HGFT4,2,64.85,34,2022-05-12 12:57:20.444432+00:00
BBG0013HGFT4,2,64.85,3,2022-05-12 12:57:20.913018+00:00
BBG0013HGFT4,2,64.85,16,2022-05-12 12:57:21.007846+00:00
BBG0013HGFT4,2,64.85,2,2022-05-12 12:57:21.007846+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 12:57:21.007846+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 12:57:21.055926+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 12:57:22.443857+00:00
BBG0013HGFT4,1,64.8525,50,2022-05-12 12:57:26.198039+00:00
BBG0013HGFT4,1,64.8525,10,2022-05-12 12:57:26.198039+00:00
BBG0013HGFT4,2,64.8525,2,2022-05-12 12:57:26.555455+00:00
BBG0013HGFT4,1,64.855,25,2022-05-12 12:57:27.160287+00:00
BBG0013HGFT4,2,64.8525,3,2022-05-12 12:57:27.425255+00:00
BBG0013HGFT4,2,64.8525,1,2022-05-12 12:57:27.802346+00:00
BBG0013HGFT4,1,64.855,50,2022-05-12 12:57:28.526245+00:00
BBG0013HGFT4,1,64.86,5,2022-05-12 12:57:29.527013+00:00
BBG0013HGFT4,1,64.86,1,2022-05-12 12:57:31.340786+00:00
BBG0013HGFT4,1,64.8775,5,2022-05-12 12:57:31.340786+00:00
BBG0013HGFT4,1,64.8825,4,2022-05-12 12:57:31.340786+00:00
BBG0013HGFT4,1,64.8825,3,2022-05-12 12:57:32.939215+00:00
BBG0013HGFT4,2,64.865,25,2022-05-12 12:57:33.369506+00:00
BBG0013HGFT4,1,64.8625,11,2022-05-12 12:57:33.833189+00:00
BBG0013HGFT4,2,64.86,5,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,2,64.8525,4,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,2,64.85,2,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,2,64.85,3,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,2,64.8425,43,2022-05-12 12:57:34.472425+00:00
BBG0013HGFT4,1,64.8775,50,2022-05-12 12:57:36.997794+00:00
BBG0013HGFT4,1,64.885,8,2022-05-12 12:57:36.997794+00:00
BBG0013HGFT4,1,64.8775,2,2022-05-12 12:57:37.435054+00:00
BBG0013HGFT4,1,64.8775,1,2022-05-12 12:57:41.080195+00:00
BBG0013HGFT4,2,64.8525,1,2022-05-12 12:57:42.915816+00:00
BBG0013HGFT4,2,64.8525,11,2022-05-12 12:57:42.915816+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 12:57:42.915816+00:00
BBG0013HGFT4,2,64.8475,27,2022-05-12 12:57:42.915816+00:00
BBG0013HGFT4,2,64.8475,2,2022-05-12 12:57:42.915816+00:00
BBG0013HGFT4,2,64.845,24,2022-05-12 12:57:42.915816+00:00
BBG0013HGFT4,1,64.8675,50,2022-05-12 12:57:43.964864+00:00
BBG0013HGFT4,2,64.8675,50,2022-05-12 12:57:43.965432+00:00
BBG0013HGFT4,2,64.8675,50,2022-05-12 12:57:43.965900+00:00
BBG0013HGFT4,1,64.845,42,2022-05-12 12:57:44.504400+00:00
BBG0013HGFT4,1,64.845,50,2022-05-12 12:57:44.505817+00:00
BBG0013HGFT4,2,64.845,50,2022-05-12 12:57:44.506964+00:00
BBG0013HGFT4,1,64.8475,25,2022-05-12 12:57:44.671846+00:00
BBG0013HGFT4,1,64.8475,20,2022-05-12 12:57:45.710213+00:00
BBG0013HGFT4,1,64.8425,8,2022-05-12 12:57:48.444414+00:00
BBG0013HGFT4,1,64.8425,50,2022-05-12 12:57:51.779403+00:00
BBG0013HGFT4,1,64.8925,5,2022-05-12 12:57:54.772723+00:00
BBG0013HGFT4,1,64.9,1,2022-05-12 12:57:54.772723+00:00
BBG0013HGFT4,1,64.9175,3,2022-05-12 12:57:54.774773+00:00
BBG0013HGFT4,1,64.905,50,2022-05-12 12:57:55.853187+00:00
BBG0013HGFT4,1,64.905,50,2022-05-12 12:57:56.937718+00:00
BBG0013HGFT4,1,64.9075,25,2022-05-12 12:57:58.278802+00:00
BBG0013HGFT4,1,64.905,50,2022-05-12 12:57:58.514938+00:00
BBG0013HGFT4,1,64.905,50,2022-05-12 12:57:58.517496+00:00
BBG0013HGFT4,2,64.875,2,2022-05-12 12:57:58.766823+00:00
BBG0013HGFT4,1,64.905,23,2022-05-12 12:57:59.996518+00:00
BBG0013HGFT4,1,64.9075,17,2022-05-12 12:58:00.333803+00:00
BBG0013HGFT4,2,64.8825,1,2022-05-12 12:58:02.126203+00:00
BBG0013HGFT4,1,64.8975,5,2022-05-12 12:58:13.068654+00:00
BBG0013HGFT4,1,64.8925,10,2022-05-12 12:58:13.904735+00:00
BBG0013HGFT4,1,64.8925,50,2022-05-12 12:58:17.792432+00:00
BBG0013HGFT4,1,64.9,2,2022-05-12 12:58:18.955087+00:00
BBG0013HGFT4,2,64.8925,25,2022-05-12 12:58:20.063953+00:00
BBG0013HGFT4,2,64.89,50,2022-05-12 12:58:20.063953+00:00
BBG0013HGFT4,2,64.88,2,2022-05-12 12:58:25.207561+00:00
BBG0013HGFT4,1,64.8975,1,2022-05-12 12:58:26.465265+00:00
BBG0013HGFT4,1,64.8975,50,2022-05-12 12:58:26.778397+00:00
BBG0013HGFT4,2,64.8825,13,2022-05-12 12:58:28.166752+00:00
BBG0013HGFT4,2,64.8825,37,2022-05-12 12:58:28.440458+00:00
BBG0013HGFT4,2,64.875,13,2022-05-12 12:58:28.440458+00:00
BBG0013HGFT4,1,64.8975,2,2022-05-12 12:58:30.524145+00:00
BBG0013HGFT4,1,64.91,1,2022-05-12 12:58:32.033677+00:00
BBG0013HGFT4,2,64.92,25,2022-05-12 12:58:40.054573+00:00
BBG0013HGFT4,2,64.91,50,2022-05-12 12:58:40.054573+00:00
BBG0013HGFT4,2,64.9,25,2022-05-12 12:58:40.054573+00:00
BBG0013HGFT4,2,64.9,13,2022-05-12 12:58:40.066971+00:00
BBG0013HGFT4,2,64.9025,50,2022-05-12 12:58:40.111184+00:00
BBG0013HGFT4,2,64.9,12,2022-05-12 12:58:40.111184+00:00
BBG0013HGFT4,2,64.9,38,2022-05-12 12:58:40.111184+00:00
BBG0013HGFT4,1,64.9225,2,2022-05-12 12:58:40.267639+00:00
BBG0013HGFT4,1,64.9225,19,2022-05-12 12:58:40.267639+00:00
BBG0013HGFT4,1,64.925,50,2022-05-12 12:58:40.267639+00:00
BBG0013HGFT4,1,64.9275,11,2022-05-12 12:58:40.267639+00:00
BBG0013HGFT4,1,64.9275,50,2022-05-12 12:58:40.595732+00:00
BBG0013HGFT4,1,64.9275,67,2022-05-12 12:58:40.595732+00:00
BBG0013HGFT4,1,64.93,15,2022-05-12 12:58:42.033183+00:00
BBG0013HGFT4,1,64.93,2,2022-05-12 12:58:42.208905+00:00
BBG0013HGFT4,1,64.9325,7,2022-05-12 12:58:44.712073+00:00
BBG0013HGFT4,2,64.9075,14,2022-05-12 12:58:44.820629+00:00
BBG0013HGFT4,1,64.935,20,2022-05-12 12:58:46.934907+00:00
BBG0013HGFT4,1,64.94,1,2022-05-12 12:58:46.934907+00:00
BBG0013HGFT4,1,64.945,50,2022-05-12 12:58:46.934907+00:00
BBG0013HGFT4,2,64.945,43,2022-05-12 12:58:46.935761+00:00
BBG0013HGFT4,2,64.945,65,2022-05-12 12:58:46.935881+00:00
BBG0013HGFT4,2,64.91,50,2022-05-12 12:58:46.942977+00:00
BBG0013HGFT4,2,64.91,2,2022-05-12 12:58:46.942977+00:00
BBG0013HGFT4,1,64.9325,5,2022-05-12 12:58:47.064232+00:00
BBG0013HGFT4,1,64.9325,6,2022-05-12 12:58:47.065657+00:00
BBG0013HGFT4,1,64.9325,19,2022-05-12 12:58:47.140309+00:00
BBG0013HGFT4,1,64.935,2,2022-05-12 12:58:47.263666+00:00
BBG0013HGFT4,1,64.935,15,2022-05-12 12:58:47.457681+00:00
BBG0013HGFT4,2,64.91,28,2022-05-12 12:58:47.495709+00:00
BBG0013HGFT4,1,64.935,5,2022-05-12 12:58:47.638582+00:00
BBG0013HGFT4,1,64.9325,9,2022-05-12 12:58:47.828736+00:00
BBG0013HGFT4,1,64.9325,1,2022-05-12 12:58:49.266207+00:00
BBG0013HGFT4,1,64.9325,2,2022-05-12 12:58:49.289354+00:00
BBG0013HGFT4,1,64.9325,1,2022-05-12 12:58:50.303976+00:00
BBG0013HGFT4,2,64.91,50,2022-05-12 12:58:57.002954+00:00
BBG0013HGFT4,2,64.91,4,2022-05-12 12:58:57.002954+00:00
BBG0013HGFT4,2,64.91,1,2022-05-12 12:58:57.003155+00:00
BBG0013HGFT4,1,64.91,49,2022-05-12 12:58:57.004141+00:00
BBG0013HGFT4,1,64.93,1,2022-05-12 12:58:57.772100+00:00
BBG0013HGFT4,1,64.9325,50,2022-05-12 12:58:59.515251+00:00
BBG0013HGFT4,1,64.9325,10,2022-05-12 12:58:59.557130+00:00
BBG0013HGFT4,1,64.9325,5,2022-05-12 12:58:59.662177+00:00
BBG0013HGFT4,1,64.935,31,2022-05-12 12:59:00.018606+00:00
BBG0013HGFT4,1,64.9325,20,2022-05-12 12:59:00.042047+00:00
BBG0013HGFT4,2,64.91,1,2022-05-12 12:59:00.064005+00:00
BBG0013HGFT4,2,64.9075,8,2022-05-12 12:59:00.064005+00:00
BBG0013HGFT4,2,64.9,50,2022-05-12 12:59:00.064005+00:00
BBG0013HGFT4,2,64.8925,101,2022-05-12 12:59:00.064005+00:00
BBG0013HGFT4,2,64.89,1,2022-05-12 12:59:00.064005+00:00
BBG0013HGFT4,2,64.89,55,2022-05-12 12:59:00.064005+00:00
BBG0013HGFT4,1,64.9325,6,2022-05-12 12:59:00.080856+00:00
BBG0013HGFT4,1,64.9175,6,2022-05-12 12:59:00.773284+00:00
BBG0013HGFT4,1,64.9275,44,2022-05-12 12:59:00.773284+00:00
BBG0013HGFT4,1,64.9275,6,2022-05-12 12:59:00.775171+00:00
BBG0013HGFT4,1,64.9275,8,2022-05-12 12:59:00.775171+00:00
BBG0013HGFT4,1,64.9275,20,2022-05-12 12:59:00.775202+00:00
BBG0013HGFT4,1,64.9275,9,2022-05-12 12:59:00.775457+00:00
BBG0013HGFT4,1,64.93,7,2022-05-12 12:59:00.779812+00:00
BBG0013HGFT4,1,64.93,20,2022-05-12 12:59:01.231503+00:00
BBG0013HGFT4,1,64.925,6,2022-05-12 12:59:01.383756+00:00
BBG0013HGFT4,2,64.9075,10,2022-05-12 12:59:02.136110+00:00
BBG0013HGFT4,1,64.93,5,2022-05-12 12:59:02.246187+00:00
BBG0013HGFT4,1,64.9275,23,2022-05-12 12:59:02.353045+00:00
BBG0013HGFT4,1,64.9325,1,2022-05-12 12:59:03.001022+00:00
BBG0013HGFT4,1,64.93,20,2022-05-12 12:59:03.346885+00:00
BBG0013HGFT4,1,64.9325,7,2022-05-12 12:59:04.291902+00:00
BBG0013HGFT4,2,64.9125,35,2022-05-12 12:59:05.625314+00:00
BBG0013HGFT4,1,64.9325,7,2022-05-12 12:59:06.301014+00:00
BBG0013HGFT4,2,64.9125,15,2022-05-12 12:59:09.962737+00:00
BBG0013HGFT4,2,64.9,35,2022-05-12 12:59:09.962737+00:00
BBG0013HGFT4,1,64.925,10,2022-05-12 12:59:10.446545+00:00
BBG0013HGFT4,1,64.925,2,2022-05-12 12:59:10.806972+00:00
BBG0013HGFT4,1,64.9275,1,2022-05-12 12:59:11.217886+00:00
BBG0013HGFT4,1,64.9275,1,2022-05-12 12:59:11.803899+00:00
BBG0013HGFT4,1,64.93,50,2022-05-12 12:59:15.739409+00:00
BBG0013HGFT4,1,64.9275,50,2022-05-12 12:59:15.928051+00:00
BBG0013HGFT4,1,64.93,1,2022-05-12 12:59:17.544916+00:00
BBG0013HGFT4,1,64.9325,43,2022-05-12 12:59:17.557754+00:00
BBG0013HGFT4,2,64.9325,100,2022-05-12 12:59:17.558262+00:00
BBG0013HGFT4,2,64.9325,5,2022-05-12 12:59:17.558397+00:00
BBG0013HGFT4,2,64.91,20,2022-05-12 12:59:17.561598+00:00
BBG0013HGFT4,2,64.9,32,2022-05-12 12:59:17.565794+00:00
BBG0013HGFT4,1,64.93,1,2022-05-12 12:59:17.730091+00:00
BBG0013HGFT4,1,64.93,3,2022-05-12 12:59:18.604554+00:00
BBG0013HGFT4,1,64.93,1,2022-05-12 12:59:18.724778+00:00
BBG0013HGFT4,2,64.9025,47,2022-05-12 12:59:20.063525+00:00
BBG0013HGFT4,2,64.9025,3,2022-05-12 12:59:20.063646+00:00
BBG0013HGFT4,2,64.9025,100,2022-05-12 12:59:20.063646+00:00
BBG0013HGFT4,2,64.9025,15,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.9,38,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.9,2,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.9,100,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.895,1,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.89,10,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.885,20,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.8825,5,2022-05-12 12:59:20.064559+00:00
BBG0013HGFT4,2,64.8825,5,2022-05-12 12:59:20.064616+00:00
BBG0013HGFT4,2,64.8825,9,2022-05-12 12:59:20.065830+00:00
BBG0013HGFT4,1,64.9125,2,2022-05-12 12:59:22.776733+00:00
BBG0013HGFT4,1,64.9125,5,2022-05-12 12:59:22.823217+00:00
BBG0013HGFT4,1,64.9125,23,2022-05-12 12:59:23.097261+00:00
BBG0013HGFT4,1,64.9125,10,2022-05-12 12:59:23.414190+00:00
BBG0013HGFT4,1,64.915,1,2022-05-12 12:59:25.823328+00:00
BBG0013HGFT4,2,64.885,2,2022-05-12 12:59:26.011398+00:00
BBG0013HGFT4,2,64.885,19,2022-05-12 12:59:26.140270+00:00
BBG0013HGFT4,2,64.885,1,2022-05-12 12:59:26.633258+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 12:59:29.652370+00:00
BBG0013HGFT4,1,64.905,49,2022-05-12 12:59:29.829691+00:00
BBG0013HGFT4,1,64.9125,60,2022-05-12 12:59:29.829691+00:00
BBG0013HGFT4,1,64.9175,50,2022-05-12 12:59:29.829691+00:00
BBG0013HGFT4,1,64.9275,50,2022-05-12 12:59:29.833314+00:00
BBG0013HGFT4,1,64.9275,23,2022-05-12 12:59:32.014878+00:00
BBG0013HGFT4,2,64.905,10,2022-05-12 12:59:32.206335+00:00
BBG0013HGFT4,2,64.9,40,2022-05-12 12:59:32.206335+00:00
BBG0013HGFT4,2,64.8925,50,2022-05-12 12:59:32.733118+00:00
BBG0013HGFT4,2,64.8925,1,2022-05-12 12:59:32.733118+00:00
BBG0013HGFT4,2,64.8975,34,2022-05-12 12:59:32.736235+00:00
BBG0013HGFT4,1,64.9075,2,2022-05-12 12:59:34.325382+00:00
BBG0013HGFT4,1,64.9075,2,2022-05-12 12:59:34.327122+00:00
BBG0013HGFT4,1,64.9075,20,2022-05-12 12:59:35.480371+00:00
BBG0013HGFT4,1,64.9075,2,2022-05-12 12:59:35.482159+00:00
BBG0013HGFT4,1,64.9075,2,2022-05-12 12:59:35.483773+00:00
BBG0013HGFT4,1,64.9075,20,2022-05-12 12:59:35.623366+00:00
BBG0013HGFT4,1,64.9075,2,2022-05-12 12:59:35.745036+00:00
BBG0013HGFT4,1,64.92,50,2022-05-12 12:59:35.745036+00:00
BBG0013HGFT4,1,64.9275,2,2022-05-12 12:59:35.745036+00:00
BBG0013HGFT4,1,64.915,20,2022-05-12 12:59:35.778626+00:00
BBG0013HGFT4,1,64.9175,20,2022-05-12 12:59:35.903656+00:00
BBG0013HGFT4,2,64.915,20,2022-05-12 12:59:40.067156+00:00
BBG0013HGFT4,2,64.91,1,2022-05-12 12:59:40.067156+00:00
BBG0013HGFT4,2,64.9,1,2022-05-12 12:59:40.067156+00:00
BBG0013HGFT4,2,64.8975,30,2022-05-12 12:59:40.067156+00:00
BBG0013HGFT4,2,64.8975,70,2022-05-12 12:59:40.067703+00:00
BBG0013HGFT4,2,64.89,3,2022-05-12 12:59:40.067703+00:00
BBG0013HGFT4,2,64.8875,10,2022-05-12 12:59:40.067703+00:00
BBG0013HGFT4,2,64.885,52,2022-05-12 12:59:40.067703+00:00
BBG0013HGFT4,2,64.8825,6,2022-05-12 12:59:40.071495+00:00
BBG0013HGFT4,2,64.9075,20,2022-05-12 12:59:40.958057+00:00
BBG0013HGFT4,2,64.8925,8,2022-05-12 12:59:41.072904+00:00
BBG0013HGFT4,1,64.9125,1,2022-05-12 12:59:43.131518+00:00
BBG0013HGFT4,1,64.905,10,2022-05-12 12:59:44.225222+00:00
BBG0013HGFT4,2,64.9,1,2022-05-12 12:59:45.789099+00:00
BBG0013HGFT4,2,64.88,1,2022-05-12 12:59:46.728430+00:00
BBG0013HGFT4,2,64.875,2,2022-05-12 12:59:46.728430+00:00
BBG0013HGFT4,2,64.87,1,2022-05-12 12:59:46.728430+00:00
BBG0013HGFT4,2,64.87,20,2022-05-12 12:59:46.728430+00:00
BBG0013HGFT4,2,64.87,76,2022-05-12 12:59:46.728430+00:00
BBG0013HGFT4,1,64.8875,1,2022-05-12 12:59:48.491563+00:00
BBG0013HGFT4,1,64.8925,30,2022-05-12 12:59:49.525465+00:00
BBG0013HGFT4,1,64.8975,1,2022-05-12 12:59:55.826507+00:00
BBG0013HGFT4,2,64.88,3,2022-05-12 12:59:56.872267+00:00
BBG0013HGFT4,2,64.88,47,2022-05-12 13:00:00.115679+00:00
BBG0013HGFT4,2,64.88,5,2022-05-12 13:00:00.115679+00:00
BBG0013HGFT4,2,64.89,1,2022-05-12 13:00:15.132148+00:00
BBG0013HGFT4,2,64.89,20,2022-05-12 13:00:15.132148+00:00
BBG0013HGFT4,1,64.89,1,2022-05-12 13:00:15.134957+00:00
BBG0013HGFT4,1,64.89,5,2022-05-12 13:00:15.141676+00:00
BBG0013HGFT4,1,64.89,18,2022-05-12 13:00:15.247797+00:00
BBG0013HGFT4,1,64.89,2,2022-05-12 13:00:15.309573+00:00
BBG0013HGFT4,1,64.8975,2,2022-05-12 13:00:16.219349+00:00
BBG0013HGFT4,2,64.8875,20,2022-05-12 13:00:17.316048+00:00
BBG0013HGFT4,1,64.8875,18,2022-05-12 13:00:17.362717+00:00
BBG0013HGFT4,1,64.8875,20,2022-05-12 13:00:17.505585+00:00
BBG0013HGFT4,1,64.8875,1,2022-05-12 13:00:18.436250+00:00
BBG0013HGFT4,1,64.8875,9,2022-05-12 13:00:18.437701+00:00
BBG0013HGFT4,1,64.8875,5,2022-05-12 13:00:18.779489+00:00
BBG0013HGFT4,1,64.8975,5,2022-05-12 13:00:18.779489+00:00
BBG0013HGFT4,1,64.8975,2,2022-05-12 13:00:20.453457+00:00
BBG0013HGFT4,1,64.8975,1,2022-05-12 13:00:21.512137+00:00
BBG0013HGFT4,1,64.8975,10,2022-05-12 13:00:22.526245+00:00
BBG0013HGFT4,1,64.8975,10,2022-05-12 13:00:23.692320+00:00
BBG0013HGFT4,1,64.8975,2,2022-05-12 13:00:28.400521+00:00
BBG0013HGFT4,1,64.8975,1,2022-05-12 13:00:29.414157+00:00
BBG0013HGFT4,1,64.8975,8,2022-05-12 13:00:30.559255+00:00
BBG0013HGFT4,1,64.8975,9,2022-05-12 13:00:33.993320+00:00
BBG0013HGFT4,1,64.9,1,2022-05-12 13:00:33.993320+00:00
BBG0013HGFT4,1,64.9,1,2022-05-12 13:00:35.020199+00:00
BBG0013HGFT4,1,64.9,1,2022-05-12 13:00:35.021117+00:00
BBG0013HGFT4,1,64.9175,71,2022-05-12 13:00:35.595820+00:00
BBG0013HGFT4,1,64.9175,10,2022-05-12 13:00:36.115066+00:00
BBG0013HGFT4,2,64.9075,1,2022-05-12 13:00:36.208138+00:00
BBG0013HGFT4,2,64.905,1,2022-05-12 13:00:36.208138+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 13:00:36.371018+00:00
BBG0013HGFT4,2,64.8975,2,2022-05-12 13:00:36.876812+00:00
BBG0013HGFT4,2,64.8975,100,2022-05-12 13:00:36.983354+00:00
BBG0013HGFT4,1,64.905,3,2022-05-12 13:00:37.216125+00:00
BBG0013HGFT4,1,64.905,2,2022-05-12 13:00:37.218393+00:00
BBG0013HGFT4,1,64.905,9,2022-05-12 13:00:37.469490+00:00
BBG0013HGFT4,1,64.905,3,2022-05-12 13:00:38.316626+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 13:00:38.539663+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 13:00:38.541531+00:00
BBG0013HGFT4,1,64.905,2,2022-05-12 13:00:39.485349+00:00
BBG0013HGFT4,1,64.905,3,2022-05-12 13:00:39.669370+00:00
BBG0013HGFT4,2,64.8975,51,2022-05-12 13:00:40.062571+00:00
BBG0013HGFT4,2,64.8975,47,2022-05-12 13:00:40.063052+00:00
BBG0013HGFT4,2,64.89,20,2022-05-12 13:00:40.063052+00:00
BBG0013HGFT4,2,64.8825,1,2022-05-12 13:00:40.063052+00:00
BBG0013HGFT4,2,64.8825,9,2022-05-12 13:00:40.063052+00:00
BBG0013HGFT4,2,64.885,50,2022-05-12 13:00:40.063111+00:00
BBG0013HGFT4,2,64.8825,2,2022-05-12 13:00:40.063111+00:00
BBG0013HGFT4,2,64.8825,39,2022-05-12 13:00:40.064998+00:00
BBG0013HGFT4,2,64.8825,2,2022-05-12 13:00:40.064998+00:00
BBG0013HGFT4,2,64.8825,15,2022-05-12 13:00:40.065271+00:00
BBG0013HGFT4,2,64.9025,11,2022-05-12 13:00:40.266784+00:00
BBG0013HGFT4,1,64.905,20,2022-05-12 13:00:40.434356+00:00
BBG0013HGFT4,1,64.905,3,2022-05-12 13:00:41.499706+00:00
BBG0013HGFT4,1,64.915,17,2022-05-12 13:00:41.499706+00:00
BBG0013HGFT4,1,64.9125,5,2022-05-12 13:00:41.567424+00:00
BBG0013HGFT4,1,64.915,20,2022-05-12 13:00:41.676763+00:00
BBG0013HGFT4,1,64.915,7,2022-05-12 13:00:41.780775+00:00
BBG0013HGFT4,1,64.92,13,2022-05-12 13:00:41.780775+00:00
BBG0013HGFT4,2,64.9175,1,2022-05-12 13:00:41.865463+00:00
BBG0013HGFT4,1,64.915,20,2022-05-12 13:00:42.043434+00:00
BBG0013HGFT4,1,64.9175,20,2022-05-12 13:00:42.202887+00:00
BBG0013HGFT4,1,64.9175,20,2022-05-12 13:00:42.358764+00:00
BBG0013HGFT4,1,64.9175,10,2022-05-12 13:00:42.931179+00:00
BBG0013HGFT4,1,64.9225,50,2022-05-12 13:00:52.900233+00:00
BBG0013HGFT4,2,64.9125,20,2022-05-12 13:00:55.467308+00:00
BBG0013HGFT4,2,64.895,31,2022-05-12 13:00:55.467308+00:00
BBG0013HGFT4,2,64.8925,50,2022-05-12 13:00:55.468239+00:00
BBG0013HGFT4,2,64.8875,2,2022-05-12 13:00:55.468239+00:00
BBG0013HGFT4,2,64.8875,52,2022-05-12 13:00:55.468296+00:00
BBG0013HGFT4,2,64.89,37,2022-05-12 13:00:55.470135+00:00
BBG0013HGFT4,2,64.8875,46,2022-05-12 13:00:55.480022+00:00
BBG0013HGFT4,2,64.885,6,2022-05-12 13:00:55.482235+00:00
BBG0013HGFT4,1,64.91,20,2022-05-12 13:00:55.545825+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 13:00:57.260910+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 13:00:58.332896+00:00
BBG0013HGFT4,1,64.905,1,2022-05-12 13:00:58.712821+00:00
BBG0013HGFT4,2,64.88,45,2022-05-12 13:01:06.435028+00:00
BBG0013HGFT4,2,64.88,2,2022-05-12 13:01:06.435028+00:00
BBG0013HGFT4,2,64.88,2,2022-05-12 13:01:06.435028+00:00
BBG0013HGFT4,2,64.88,1,2022-05-12 13:01:06.435028+00:00
BBG0013HGFT4,2,64.88,1,2022-05-12 13:01:06.435028+00:00
BBG0013HGFT4,2,64.88,1,2022-05-12 13:01:06.435028+00:00
BBG0013HGFT4,2,64.88,50,2022-05-12 13:01:06.437053+00:00
BBG0013HGFT4,1,64.88,2,2022-05-12 13:01:06.437496+00:00
BBG0013HGFT4,2,64.88,48,2022-05-12 13:01:06.546940+00:00
BBG0013HGFT4,2,64.88,50,2022-05-12 13:01:06.546940+00:00
BBG0013HGFT4,2,64.875,2,2022-05-12 13:01:06.546940+00:00
BBG0013HGFT4,1,64.8925,1,2022-05-12 13:01:07.936694+00:00
BBG0013HGFT4,1,64.8825,47,2022-05-12 13:01:08.961679+00:00
BBG0013HGFT4,1,64.8825,1,2022-05-12 13:01:09.026081+00:00
BBG0013HGFT4,1,64.8775,1,2022-05-12 13:01:15.253653+00:00
BBG0013HGFT4,2,64.87,1,2022-05-12 13:01:16.280945+00:00
BBG0013HGFT4,2,64.86,15,2022-05-12 13:01:20.062609+00:00
BBG0013HGFT4,2,64.86,3,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.86,1,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.85,2,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.84,15,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.84,1,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.84,37,2022-05-12 13:01:20.063274+00:00
BBG0013HGFT4,2,64.84,52,2022-05-12 13:01:20.063451+00:00
BBG0013HGFT4,2,64.84,43,2022-05-12 13:01:20.067990+00:00
BBG0013HGFT4,2,64.84,1,2022-05-12 13:01:20.067990+00:00
BBG0013HGFT4,2,64.84,1,2022-05-12 13:01:20.067990+00:00
BBG0013HGFT4,2,64.84,5,2022-05-12 13:01:20.067990+00:00
BBG0013HGFT4,2,64.84,2,2022-05-12 13:01:20.086147+00:00
BBG0013HGFT4,2,64.8325,3,2022-05-12 13:01:20.086147+00:00
BBG0013HGFT4,2,64.83,56,2022-05-12 13:01:20.982746+00:00
BBG0013HGFT4,2,64.83,32,2022-05-12 13:01:21.284252+00:00
BBG0013HGFT4,1,64.8625,1,2022-05-12 13:01:22.762168+00:00
BBG0013HGFT4,2,64.8525,10,2022-05-12 13:01:25.244468+00:00
BBG0013HGFT4,1,64.865,1,2022-05-12 13:01:27.357001+00:00
BBG0013HGFT4,2,64.85,1,2022-05-12 13:01:28.824241+00:00
BBG0013HGFT4,2,64.85,20,2022-05-12 13:01:28.824241+00:00
BBG0013HGFT4,2,64.8325,50,2022-05-12 13:01:28.824241+00:00
BBG0013HGFT4,2,64.83,152,2022-05-12 13:01:28.824241+00:00
BBG0013HGFT4,2,64.83,111,2022-05-12 13:01:28.824462+00:00
BBG0013HGFT4,2,64.83,2,2022-05-12 13:01:28.824462+00:00
BBG0013HGFT4,2,64.83,2,2022-05-12 13:01:28.824462+00:00
BBG0013HGFT4,2,64.8225,1,2022-05-12 13:01:28.826403+00:00
BBG0013HGFT4,2,64.8225,41,2022-05-12 13:01:28.826403+00:00
BBG0013HGFT4,2,64.8225,49,2022-05-12 13:01:28.831347+00:00
BBG0013HGFT4,2,64.82,3,2022-05-12 13:01:28.832710+00:00
